Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1680476908,3050,,Aggregated,376.300000,292.800000,6300,8800,10000,11000,13000,17000,23000,31000,49000,54000,54000,57380,32116,6300.0,7202.139308333777,2.4706239346414804,54374.06063918024,4.541268734750784
1680476909,3060,,Aggregated,361.400000,285.000000,6300,8800,10000,11000,13000,16000,23000,31000,49000,54000,54000,58128,32719,6300.0,7191.153499020404,2.4706239346414804,54374.06063918024,4.508894164602257
1680476910,3070,,Aggregated,342.000000,260.700000,6300,8700,10000,11000,13000,16000,22000,31000,49000,54000,54000,58493,33008,6300.0,7194.923398501416,2.4706239346414804,54374.06063918024,4.496606431538817
1680476912,3080,,Aggregated,352.400000,269.200000,6300,8700,10000,11000,13000,16000,22000,31000,49000,54000,54000,58813,33256,6300.0,7181.251001741985,2.4706239346414804,54374.06063918024,4.484365701460561
1680476913,3090,,Aggregated,327.600000,246.700000,6300,8800,10000,11000,13000,16000,22000,31000,49000,54000,54000,58911,33268,6300.0,7187.127683810831,2.4706239346414804,54374.06063918024,4.495527151126275
1680476914,3100,,Aggregated,325.200000,242.000000,6300,8800,10000,11000,13000,16000,22000,31000,49000,54000,54000,59249,33477,6300.0,7183.4061863221605,2.4706239346414804,54374.06063918024,4.493223514320917
1680476915,3110,,Aggregated,304.600000,233.200000,6400,8900,10000,11000,13000,16000,22000,30000,49000,54000,54000,59843,33995,6400.0,7209.8744855867635,2.4706239346414804,54374.06063918024,4.464949952375382
1680476917,3120,,Aggregated,268.900000,192.700000,6400,8900,10000,11000,13000,16000,22000,30000,49000,54000,54000,60253,34347,6400.0,7222.998710271538,2.4706239346414804,54374.06063918024,4.444376213632516
1680476918,3130,,Aggregated,300.000000,220.400000,6400,8900,10000,11000,13000,16000,22000,30000,49000,54000,54000,60329,34359,6400.0,7228.135698038978,2.4706239346414804,54374.06063918024,4.445871802947173
1680476919,3140,,Aggregated,325.400000,242.100000,6400,9000,10000,11000,13000,16000,22000,30000,49000,54000,54000,60363,34359,6400.0,7230.686821525626,2.4706239346414804,54374.06063918024,4.449049914682836
1680476920,3150,,Aggregated,312.800000,240.000000,6500,9000,10000,11000,13000,16000,22000,30000,49000,54000,54000,60544,34411,6500.0,7237.034011389256,2.4706239346414804,54374.06063918024,4.458179175475687
1680476921,3160,,Aggregated,277.000000,210.900000,6500,9000,10000,11000,13000,16000,22000,30000,49000,54000,54000,61263,34996,6500.0,7243.096640096877,2.4706239346414804,54374.06063918024,4.428186670584203
1680476922,3170,,Aggregated,228.800000,164.500000,6500,9100,10000,11000,13000,16000,22000,30000,49000,54000,54000,61579,35261,6500.0,7256.8419654048375,2.4706239346414804,54374.06063918024,4.415238961334221
1680476923,3180,,Aggregated,254.600000,179.200000,6500,9100,10000,11000,13000,16000,22000,30000,49000,54000,54000,61969,35507,6500.0,7259.893327773289,2.4706239346414804,54374.06063918024,4.409043231293066
1680476924,3190,,Aggregated,276.500000,200.400000,6600,9100,10000,11000,13000,16000,22000,30000,49000,54000,54000,62529,35976,6600.0,7283.8576877827745,2.4706239346414804,54374.06063918024,4.383262166354811
1680476925,3200,,Aggregated,276.600000,200.500000,6700,9100,10000,11000,13000,16000,22000,30000,49000,54000,54000,62893,36292,6700.0,7288.741082116203,2.4706239346414804,54374.06063918024,4.365779975513968
1680476926,3210,,Aggregated,316.700000,233.300000,6700,9100,10000,11000,13000,16000,22000,30000,49000,54000,54000,63314,36560,6700.0,7284.107442063485,2.4706239346414804,54374.06063918024,4.3652746627917995
1680476927,3220,,Aggregated,331.300000,252.600000,6700,9100,10000,11000,13000,16000,22000,30000,49000,54000,54000,63878,37036,6700.0,7284.543403553665,2.4706239346414804,54374.06063918024,4.342402705156705
1680476929,3230,,Aggregated,290.800000,217.300000,6700,9100,10000,11000,13000,16000,22000,30000,49000,54000,54000,63982,37113,6700.0,7282.305295990139,2.4706239346414804,54374.06063918024,4.339704917007908
1680476930,3240,,Aggregated,356.900000,267.700000,6700,9100,10000,11000,13000,16000,22000,30000,49000,54000,54000,64070,37119,6700.0,7286.483426925804,2.4706239346414804,54374.06063918024,4.345668799750273
1680476931,3250,,Aggregated,362.400000,275.400000,6800,9100,10000,11000,13000,16000,22000,30000,49000,54000,54000,64132,37139,6800.0,7288.001339780125,2.4706239346414804,54374.06063918024,4.346285785567267
1680476932,3260,,Aggregated,360.400000,272.200000,6800,9100,10000,11000,13000,16000,22000,30000,49000,54000,54000,64712,37564,6800.0,7273.909246489073,2.4706239346414804,54374.06063918024,4.33607368030659
1680476933,3270,,Aggregated,304.900000,231.000000,6900,9100,10000,11000,13000,16000,22000,29000,49000,54000,54000,65349,38114,6900.0,7284.12642820672,2.4706239346414804,54374.06063918024,4.305651195886701
1680476934,3280,,Aggregated,307.500000,225.000000,6900,9100,10000,11000,13000,16000,22000,29000,49000,54000,54000,65669,38371,6900.0,7286.388562831899,2.4706239346414804,54374.06063918024,4.294583441197521
1680476935,3290,,Aggregated,369.200000,278.500000,7000,9100,10000,11000,13000,16000,22000,29000,49000,54000,54000,65932,38482,7000.0,7287.246751023398,2.4706239346414804,54374.06063918024,4.300263908269126
1680476936,3300,,Aggregated,357.300000,276.000000,7100,9100,10000,11000,13000,16000,22000,29000,49000,54000,54000,66590,39044,7100.0,7292.731232290212,2.4706239346414804,54374.06063918024,4.273044000600691
1680476937,3310,,Aggregated,296.200000,224.200000,7100,9100,10000,11000,13000,16000,22000,29000,49000,54000,54000,66772,39192,7100.0,7295.629384568619,2.4706239346414804,54374.06063918024,4.266159468040496
1680476939,3320,,Aggregated,335.200000,254.700000,7100,9100,10000,11000,13000,16000,22000,29000,49000,54000,54000,66925,39239,7100.0,7299.928471239309,2.4706239346414804,54374.06063918024,4.271527829660068
1680476940,3330,,Aggregated,289.400000,215.600000,7200,9100,10000,11000,12000,16000,22000,29000,49000,54000,54000,67701,39905,7200.0,7297.783244646084,2.4706239346414804,54374.06063918024,4.239848746695027
1680476941,3340,,Aggregated,293.300000,211.600000,7200,9100,10000,11000,12000,16000,22000,29000,49000,54000,54000,67896,40071,7200.0,7297.098143895504,2.4706239346414804,54374.06063918024,4.232944503358077
1680476942,3350,,Aggregated,293.300000,211.600000,7200,9100,10000,11000,12000,16000,22000,29000,49000,54000,54000,67909,40082,7200.0,7297.350615859461,2.4706239346414804,54374.06063918024,4.2321930819184495
1680476943,3360,,Aggregated,378.100000,293.900000,7200,9100,10000,11000,13000,16000,22000,29000,49000,54000,54000,67955,40082,7200.0,7301.031621409889,2.4706239346414804,54374.06063918024,4.238039879331911
1680476944,3370,,Aggregated,326.900000,258.300000,7100,9100,10000,11000,13000,16000,22000,29000,49000,54000,54000,68351,40331,7100.0,7293.021486833723,2.4706239346414804,54374.06063918024,4.236807069391816
1680476945,3380,,Aggregated,267.300000,203.600000,7200,9200,10000,11000,12000,15000,22000,29000,49000,54000,54000,69060,40952,7200.0,7317.020492815061,2.4706239346414804,54374.06063918024,4.203460758760498
1680476946,3390,,Aggregated,239.500000,173.200000,7300,9200,10000,11000,12000,15000,22000,28000,49000,54000,54000,69532,41341,7300.0,7329.192120860859,2.4706239346414804,54374.06063918024,4.186662256227349
1680476948,3400,,Aggregated,293.500000,217.500000,7300,9200,10000,11000,12000,15000,22000,28000,49000,54000,54000,69570,41368,7300.0,7330.297533514698,2.4706239346414804,54374.06063918024,4.185769728331177
1680476949,3410,,Aggregated,288.600000,224.800000,7300,9200,10000,11000,13000,15000,21000,28000,48000,54000,54000,70140,41740,7300.0,7332.733117237295,2.4706239346414804,54374.06063918024,4.179141716566866
1680476950,3420,,Aggregated,279.800000,217.600000,7400,9200,10000,11000,13000,15000,21000,28000,48000,54000,54000,70805,42325,7400.0,7358.130242519364,2.4706239346414804,54374.06063918024,4.1509780382741335
1680476951,3430,,Aggregated,313.700000,243.300000,7400,9200,10000,11000,13000,15000,21000,28000,48000,54000,54000,70926,42423,7400.0,7362.023825889948,2.4706239346414804,54374.06063918024,4.146659899049713
1680476952,3440,,Aggregated,303.900000,236.500000,7400,9200,10000,11000,13000,15000,21000,28000,48000,54000,54000,71208,42567,7400.0,7363.624019155557,2.4706239346414804,54374.06063918024,4.150264015279182
1680476953,3450,,Aggregated,301.900000,234.300000,7400,9200,10000,11000,13000,15000,21000,28000,48000,54000,54000,71912,43178,7400.0,7365.919997672444,2.4706239346414804,54374.06063918024,4.121606964067193
1680476954,3460,,Aggregated,314.400000,236.000000,7400,9200,10000,11000,13000,15000,21000,28000,48000,54000,54000,71979,43233,7400.0,7365.887394365095,2.4706239346414804,54374.06063918024,4.119493185512441
1680476955,3470,,Aggregated,372.000000,287.800000,7400,9200,10000,11000,13000,15000,21000,28000,48000,54000,54000,72070,43244,7400.0,7372.143186304998,2.4706239346414804,54374.06063918024,4.126918273900374
1680476956,3480,,Aggregated,391.300000,312.800000,7400,9200,10000,11000,13000,15000,21000,28000,48000,54000,54000,72102,43255,7400.0,7373.839965580215,2.4706239346414804,54374.06063918024,4.127749576988156
1680476957,3490,,Aggregated,343.100000,268.900000,7400,9200,10000,11000,13000,15000,21000,28000,48000,54000,54000,72502,43584,7400.0,7358.2087354417245,2.4706239346414804,54374.06063918024,4.113831342583653
1680476958,3500,,Aggregated,285.200000,214.800000,7400,9300,10000,11000,13000,15000,21000,28000,48000,54000,54000,72690,43672,7400.0,7364.691131468374,2.4706239346414804,54374.06063918024,4.118668317512725
1680476959,3510,,Aggregated,255.800000,191.200000,7400,9300,10000,11000,13000,15000,21000,28000,48000,54000,54000,73322,44212,7400.0,7393.538079500493,2.4706239346414804,54374.06063918024,4.095905730885683
1680476961,3520,,Aggregated,275.900000,210.300000,7500,9400,10000,11000,13000,15000,21000,28000,48000,54000,54000,73771,44591,7500.0,7412.688317363331,2.4706239346414804,54374.06063918024,4.079651895731385
1680476962,3530,,Aggregated,273.600000,207.300000,7500,9400,10000,11000,12000,15000,21000,28000,48000,54000,54000,74097,44770,7500.0,7408.155052561009,2.4706239346414804,54374.06063918024,4.081190871425294
1680476963,3540,,Aggregated,285.300000,217.400000,7600,9500,10000,11000,13000,15000,21000,28000,48000,54000,54000,74699,45284,7600.0,7434.685923382739,2.4706239346414804,54374.06063918024,4.0606969303471265
1680476964,3550,,Aggregated,285.300000,217.200000,7600,9500,10000,11000,12000,15000,21000,28000,48000,54000,54000,75120,45641,7600.0,7449.971203978484,2.4706239346414804,54374.06063918024,4.048296059637913
1680476965,3560,,Aggregated,283.600000,215.200000,7600,9500,10000,11000,12000,15000,21000,28000,48000,54000,54000,75557,45939,7600.0,7454.705701765646,2.4706239346414804,54374.06063918024,4.042458011832127
1680476966,3570,,Aggregated,306.600000,234.200000,7700,9600,10000,11000,12000,15000,21000,27000,48000,54000,54000,75846,46170,7700.0,7461.291187556961,2.4706239346414804,54374.06063918024,4.035176541940247
1680476969,3580,,Aggregated,353.600000,274.300000,7700,9600,10000,11000,12000,15000,21000,27000,48000,54000,54000,75934,46236,7700.0,7463.353668317418,2.4706239346414804,54374.06063918024,4.033384254747544
1680476970,3590,,Aggregated,335.700000,261.200000,7700,9600,10000,11000,12000,15000,21000,27000,48000,54000,54000,75962,46258,7700.0,7463.8471114825015,2.4706239346414804,54374.06063918024,4.032713725283695
1680476971,3600,,Aggregated,312.300000,247.100000,7700,9600,10000,11000,13000,15000,21000,27000,48000,54000,54000,76033,46258,7700.0,7470.9780704620725,2.4706239346414804,54374.06063918024,4.039364486472979
1680476972,3610,,Aggregated,248.300000,191.400000,7700,9600,10000,11000,13000,15000,21000,27000,48000,54000,54000,76082,46291,7700.0,7472.371342945814,2.4706239346414804,54374.06063918024,4.039155122105097
1680476973,3620,,Aggregated,226.200000,167.100000,7700,9600,10000,11000,13000,15000,21000,27000,48000,54000,54000,76320,46413,7700.0,7476.026951953127,2.4706239346414804,54374.06063918024,4.04270178197065
1680476975,3630,,Aggregated,158.200000,117.900000,7700,9600,10000,11000,13000,15000,21000,27000,48000,54000,54000,76436,46471,7700.0,7480.33429253747,2.4706239346414804,54374.06063918024,4.042336072007954
1680476976,3640,,Aggregated,128.900000,85.000000,7700,9600,10000,11000,13000,15000,21000,27000,48000,54000,54000,76609,46582,7700.0,7488.256345299083,2.4706239346414804,54374.06063918024,4.040700178830163
1680476977,3650,,Aggregated,131.000000,82.800000,7700,9600,10000,11000,13000,16000,21000,27000,48000,54000,54000,76894,46778,7700.0,7507.152316835042,2.4706239346414804,54374.06063918024,4.034215933622909
1680476978,3660,,Aggregated,92.900000,55.100000,7800,9700,11000,11000,13000,16000,21000,27000,48000,54000,54000,77481,47290,7800.0,7581.578525469979,2.4706239346414804,54374.06063918024,4.013009641073295
1680476979,3670,,Aggregated,76.200000,40.900000,7800,9700,11000,11000,13000,17000,21000,27000,48000,54000,54000,77916,47645,7800.0,7627.643461688437,2.4706239346414804,54374.06063918024,4.001001078084091
1680476980,3680,,Aggregated,112.300000,68.100000,7800,9700,11000,11000,13000,17000,21000,27000,48000,54000,54000,78036,47738,7800.0,7639.216590007545,2.4706239346414804,54374.06063918024,3.9984238043979703
1680476981,3690,,Aggregated,165.800000,114.500000,7800,9800,11000,11000,13000,17000,21000,27000,48000,54000,54000,78541,48079,7800.0,7668.100800297199,2.4706239346414804,54374.06063918024,3.994079525343451
1680476983,3700,,Aggregated,200.700000,148.000000,7800,9800,11000,11000,14000,17000,21000,27000,48000,54000,54000,79095,48553,7800.0,7733.108745789995,2.4706239346414804,54374.06063918024,3.9747645236740627
1680476984,3710,,Aggregated,247.000000,179.900000,7900,9900,11000,11000,14000,17000,21000,27000,48000,54000,54000,79578,48961,7900.0,7781.578084541118,2.4706239346414804,54374.06063918024,3.9606926537485236
1680476985,3720,,Aggregated,300.200000,225.100000,7900,9900,11000,11000,14000,17000,21000,27000,48000,54000,54000,79627,48994,7900.0,7786.273112562004,2.4706239346414804,54374.06063918024,3.959599130948045
1680476986,3730,,Aggregated,325.000000,254.200000,7900,9900,11000,11000,14000,17000,21000,27000,48000,54000,54000,79716,49006,7900.0,7794.131589780802,2.4706239346414804,54374.06063918024,3.9652641878669277
1680476987,3740,,Aggregated,318.600000,252.000000,7900,9900,11000,11000,14000,17000,21000,27000,48000,54000,54000,79731,49017,7900.0,7793.863477432827,2.4706239346414804,54374.06063918024,3.9652456384593195
1680476988,3750,,Aggregated,306.500000,244.500000,7900,9900,11000,11000,14000,17000,21000,27000,48000,54000,54000,80103,49317,7900.0,7788.442034751157,2.4706239346414804,54374.06063918024,3.957055291312435
1680476989,3760,,Aggregated,308.300000,240.500000,7900,9900,11000,11000,14000,17000,21000,27000,48000,54000,54000,80437,49535,7900.0,7816.982404329975,2.4706239346414804,54374.06063918024,3.9553190695824063
1680476990,3770,,Aggregated,295.600000,233.500000,8000,9900,11000,11000,14000,17000,21000,26000,48000,54000,54000,81159,50166,8000.0,7841.166902761756,2.4706239346414804,54374.06063918024,3.930383568057763
1680476992,3780,,Aggregated,268.500000,203.400000,8000,9900,11000,11000,14000,17000,21000,26000,48000,54000,54000,81699,50623,8000.0,7854.371257586319,2.4706239346414804,54374.06063918024,3.915311080918983
1680476993,3790,,Aggregated,349.900000,274.500000,8000,9900,11000,11000,14000,17000,21000,26000,48000,54000,54000,82007,50777,8000.0,7857.5284533997265,2.4706239346414804,54374.06063918024,3.918689867938103
1680476994,3800,,Aggregated,315.800000,254.400000,8100,10000,11000,11000,14000,17000,21000,26000,48000,54000,54000,82665,51344,8100.0,7875.516454246652,2.4706239346414804,54374.06063918024,3.8996794290207464
1680476995,3810,,Aggregated,290.300000,221.700000,8100,10000,11000,11000,14000,17000,21000,26000,48000,54000,54000,83091,51716,8100.0,7883.2009700199005,2.4706239346414804,54374.06063918024,3.8864016560156935
1680476996,3820,,Aggregated,307.300000,236.800000,8100,10000,11000,11000,14000,17000,21000,26000,48000,54000,54000,83612,52084,8100.0,7882.316438344914,2.4706239346414804,54374.06063918024,3.8798976223508586
1680476997,3830,,Aggregated,346.300000,271.600000,8100,10000,11000,11000,14000,17000,21000,26000,48000,54000,54000,84167,52553,8100.0,7880.212485270336,2.4706239346414804,54374.06063918024,3.864079746218827
1680476998,3840,,Aggregated,373.700000,287.700000,8100,10000,11000,11000,14000,17000,21000,26000,48000,54000,54000,84248,52619,8100.0,7879.8736190296395,2.4706239346414804,54374.06063918024,3.861610958123635
1680476999,3850,,Aggregated,421.400000,335.000000,8100,10000,11000,11000,14000,17000,21000,26000,48000,54000,54000,84297,52630,8100.0,7881.86773845537,2.4706239346414804,54374.06063918024,3.8641232784084845
1680477001,3860,,Aggregated,424.700000,337.700000,8100,10000,11000,11000,14000,17000,21000,26000,48000,54000,54000,84356,52641,8100.0,7884.271415672961,2.4706239346414804,54374.06063918024,3.8670041253734175
1680477002,3870,,Aggregated,345.700000,271.200000,8100,10000,11000,11000,14000,17000,21000,26000,48000,54000,54000,84570,52724,8100.0,7887.035225989959,2.4706239346414804,54374.06063918024,3.870663355799929
1680477003,3880,,Aggregated,282.100000,215.800000,8100,10000,11000,11000,14000,17000,21000,26000,48000,54000,54000,85006,53078,8100.0,7880.982148051264,2.4706239346414804,54374.06063918024,3.858915841234736
1680477004,3890,,Aggregated,279.000000,210.100000,8100,10000,11000,11000,14000,17000,21000,26000,48000,54000,54000,85382,53394,8100.0,7892.082585393962,2.4706239346414804,54374.06063918024,3.849183668688951
1680477005,3900,,Aggregated,297.600000,228.600000,8100,10000,11000,11000,14000,17000,21000,26000,48000,54000,54000,85779,53715,8100.0,7906.403963028483,2.4706239346414804,54374.06063918024,3.840135697548351
1680477006,3910,,Aggregated,266.500000,201.100000,8100,10000,11000,11000,14000,17000,21000,26000,48000,54000,54000,86052,53937,8100.0,7906.433700228438,2.4706239346414804,54374.06063918024,3.834948635708641
1680477007,3920,,Aggregated,258.700000,191.400000,8100,10000,11000,11000,14000,17000,21000,26000,48000,54000,54000,86504,54232,8100.0,7915.163585558122,2.4706239346414804,54374.06063918024,3.8370364376213817
1680477008,3930,,Aggregated,267.300000,205.400000,8200,10000,11000,11000,14000,17000,20000,26000,48000,54000,54000,87149,54793,8200.0,7953.834636219069,2.4706239346414804,54374.06063918024,3.8171637081320497
1680477009,3940,,Aggregated,211.800000,158.100000,8200,10000,11000,11000,14000,17000,20000,26000,48000,54000,54000,87629,55189,8200.0,7982.1868328446435,2.4706239346414804,54374.06063918024,3.8070159422109118
1680477011,3950,,Aggregated,230.100000,164.800000,8200,10000,11000,11000,14000,17000,20000,26000,48000,54000,54000,87705,55244,8200.0,7984.520799107923,2.4706239346414804,54374.06063918024,3.8064762556296676
1680477012,3960,,Aggregated,329.700000,255.900000,8200,10000,11000,11000,14000,17000,20000,26000,48000,54000,54000,87965,55360,8200.0,7987.123696561685,2.4706239346414804,54374.06063918024,3.8127096004092538
1680477013,3970,,Aggregated,334.900000,260.300000,8200,10000,11000,11000,14000,17000,20000,26000,47000,54000,54000,88041,55423,8200.0,7983.187106557374,2.4706239346414804,54374.06063918024,3.8105655319680602
1680477014,3980,,Aggregated,343.500000,259.800000,8200,10000,11000,11000,14000,17000,20000,26000,47000,54000,54000,88306,55530,8200.0,7986.632255498265,2.4706239346414804,54374.06063918024,3.8182796185989627
1680477015,3990,,Aggregated,307.600000,237.600000,8300,10000,11000,12000,14000,17000,20000,26000,47000,54000,54000,89043,56162,8300.0,8019.60275507056,2.4706239346414804,54374.06063918024,3.800545803712813
1680477016,4000,,Aggregated,280.500000,212.900000,8300,10000,11000,12000,14000,17000,20000,26000,47000,54000,54000,89616,56650,8300.0,8040.063506160405,2.4706239346414804,54374.06063918024,3.7845585609712553
1680477017,4010,,Aggregated,307.200000,227.300000,8300,10000,11000,12000,14000,17000,20000,26000,47000,54000,54000,89757,56760,8300.0,8043.840938378728,2.4706239346414804,54374.06063918024,3.7818108894013838
1680477018,4020,,Aggregated,333.400000,252.100000,8300,10000,11000,12000,14000,17000,20000,26000,47000,54000,54000,90155,56971,8300.0,8037.295445270214,2.4706239346414804,54374.06063918024,3.786456657977927
1680477019,4030,,Aggregated,369.100000,281.300000,8400,10000,11000,12000,14000,17000,20000,26000,47000,54000,54000,90934,57663,8400.0,8063.932155191635,2.4706239346414804,54374.06063918024,3.764180614511624
1680477021,4040,,Aggregated,299.300000,217.300000,8400,10000,11000,12000,14000,17000,20000,26000,47000,54000,54000,91256,57937,8400.0,8071.468633185696,2.4706239346414804,54374.06063918024,3.754690102568598
1680477022,4050,,Aggregated,329.200000,246.300000,8400,10000,11000,12000,14000,17000,20000,26000,47000,54000,54000,91553,58089,8400.0,8066.166340177371,2.4706239346414804,54374.06063918024,3.757965331556585
1680477023,4060,,Aggregated,353.900000,268.300000,8400,10000,11000,12000,14000,17000,20000,26000,47000,54000,54000,91644,58146,8400.0,8062.318079569519,2.4706239346414804,54374.06063918024,3.757976517829863
1680477024,4070,,Aggregated,352.100000,267.500000,8400,10000,11000,12000,14000,17000,20000,26000,47000,54000,54000,91875,58227,8400.0,8063.298838892202,2.4706239346414804,54374.06063918024,3.76567074829932
1680477025,4080,,Aggregated,359.100000,271.400000,8400,10000,11000,12000,14000,17000,20000,25000,47000,54000,54000,92577,58819,8400.0,8075.503552103014,2.4706239346414804,54374.06063918024,3.7505643950441256
1680477026,4090,,Aggregated,353.600000,268.300000,8500,10000,11000,12000,14000,17000,20000,25000,47000,54000,54000,93143,59292,8500.0,8092.901584828282,2.4706239346414804,54374.06063918024,3.738090892498631
1680477027,4100,,Aggregated,337.000000,251.500000,8500,10000,11000,12000,14000,17000,20000,25000,47000,54000,54000,93206,59336,8500.0,8093.192556420437,2.4706239346414804,54374.06063918024,3.7383859408192603
1680477028,4110,,Aggregated,340.000000,253.900000,8500,10000,11000,12000,14000,17000,20000,25000,47000,54000,54000,93709,59647,8500.0,8080.551617578021,2.4706239346414804,54374.06063918024,3.7397581875807018
1680477030,4120,,Aggregated,344.900000,257.600000,8500,10000,11000,12000,14000,17000,20000,25000,47000,54000,54000,94429,60275,8500.0,8103.902277172706,2.4706239346414804,54374.06063918024,3.7216638956252845
1680477031,4130,,Aggregated,353.400000,265.800000,8500,10000,11000,12000,14000,17000,20000,25000,47000,54000,54000,94599,60411,8500.0,8108.86281352739,2.4706239346414804,54374.06063918024,3.718601676550492
1680477032,4140,,Aggregated,349.200000,260.900000,8500,10000,11000,12000,14000,17000,20000,25000,47000,54000,54000,94739,60423,8500.0,8114.1821835011615,2.4706239346414804,54374.06063918024,3.727683424988653
1680477033,4150,,Aggregated,334.200000,247.400000,8500,10000,11000,12000,14000,17000,20000,25000,46000,54000,54000,95117,60704,8500.0,8097.176713437144,2.4706239346414804,54374.06063918024,3.722794032612467
1680477034,4160,,Aggregated,321.900000,241.500000,8500,10000,11000,12000,14000,17000,20000,25000,46000,54000,54000,95509,60945,8500.0,8093.913316463698,2.4706239346414804,54374.06063918024,3.7214084536535825
1680477035,4170,,Aggregated,339.400000,248.700000,8500,10000,11000,12000,14000,17000,20000,25000,46000,54000,54000,96155,61505,8500.0,8128.864494741583,2.4706239346414804,54374.06063918024,3.7057355311736258
1680477036,4180,,Aggregated,346.800000,255.800000,8600,10000,11000,12000,14000,17000,20000,25000,46000,54000,54000,96806,62063,8600.0,8153.869446776859,2.4706239346414804,54374.06063918024,3.6891928186269447
1680477038,4190,,Aggregated,345.900000,258.200000,8600,10000,11000,12000,14000,17000,20000,25000,46000,54000,54000,96889,62129,8600.0,8155.27875648156,2.4706239346414804,54374.06063918024,3.6874154960831467
1680477039,4200,,Aggregated,364.100000,275.900000,8600,10000,11000,12000,14000,17000,20000,25000,46000,54000,54000,97310,62362,8600.0,8140.733180071263,2.4706239346414804,54374.06063918024,3.6917685746583087
1680477040,4210,,Aggregated,368.300000,279.300000,8600,10000,11000,12000,14000,17000,20000,25000,46000,54000,54000,98103,63067,8600.0,8159.569051634118,2.4706239346414804,54374.06063918024,3.6703464725849364
1680477041,4220,,Aggregated,341.800000,255.900000,8600,10000,11000,12000,14000,17000,20000,25000,46000,54000,54000,98183,63131,8600.0,8161.695022567485,2.4706239346414804,54374.06063918024,3.669209537292607
1680477042,4230,,Aggregated,351.100000,264.500000,8600,10000,11000,12000,14000,17000,20000,25000,46000,54000,54000,98320,63143,8600.0,8167.4016743155635,2.4706239346414804,54374.06063918024,3.6768104149715217
1680477043,4240,,Aggregated,359.200000,272.500000,8600,10000,11000,12000,14000,17000,20000,25000,46000,54000,54000,98542,63273,8600.0,8160.80192816397,2.4706239346414804,54374.06063918024,3.676229425016744
1680477044,4250,,Aggregated,361.200000,273.100000,8600,10000,11000,12000,14000,17000,20000,25000,45000,54000,54000,99070,63631,8600.0,8149.849204655375,2.4706239346414804,54374.06063918024,3.674957101039669
1680477045,4260,,Aggregated,340.300000,257.600000,8700,10000,11000,12000,14000,17000,19000,25000,45000,54000,54000,99739,64210,8700.0,8184.297364847126,2.4706239346414804,54374.06063918024,3.658629021746759
1680477047,4270,,Aggregated,350.300000,264.200000,8700,10000,11000,12000,14000,17000,19000,25000,45000,54000,54000,100223,64609,8700.0,8199.371646714215,2.4706239346414804,54374.06063918024,3.6513874060844316
1680477048,4280,,Aggregated,352.600000,265.800000,8700,10000,11000,12000,14000,17000,19000,25000,45000,54000,54000,100301,64665,8700.0,8199.281305857805,2.4706239346414804,54374.06063918024,3.6509805485488678
1680477049,4290,,Aggregated,339.300000,252.600000,8700,10000,11000,12000,14000,17000,19000,25000,45000,54000,54000,100473,64687,8700.0,8202.697941418313,2.4706239346414804,54374.06063918024,3.6599086321698366
1680477050,4300,,Aggregated,341.000000,253.500000,8700,10000,11000,12000,14000,17000,19000,24000,45000,54000,54000,101178,65261,8700.0,8201.798350858622,2.4706239346414804,54374.06063918024,3.6471268457569828
1680477052,4310,,Aggregated,292.600000,206.600000,8700,10000,11000,12000,14000,17000,19000,24000,45000,54000,54000,101613,65603,8700.0,8220.466181415237,2.4706239346414804,54374.06063918024,3.6412171670947613
1680477053,4320,,Aggregated,313.100000,221.800000,8700,10000,11000,12000,14000,17000,19000,24000,45000,54000,54000,101747,65615,8700.0,8223.754026930528,2.4706239346414804,54374.06063918024,3.6486481173892105
1680477054,4330,,Aggregated,332.500000,245.100000,8700,10000,11000,12000,14000,17000,19000,24000,45000,54000,54000,101959,65771,8700.0,8216.92674135994,2.4706239346414804,54374.06063918024,3.6458380329348072
1680477055,4340,,Aggregated,320.000000,240.600000,8700,10000,11000,12000,14000,17000,19000,24000,45000,54000,54000,102562,66198,8700.0,8219.007978620431,2.4706239346414804,54374.06063918024,3.6412413954486067
1680477056,4350,,Aggregated,340.300000,248.700000,8800,10000,11000,12000,14000,17000,19000,24000,45000,54000,54000,103201,66744,8800.0,8258.839452435057,2.4706239346414804,54374.06063918024,3.6292187091210355
1680477057,4360,,Aggregated,295.900000,219.800000,8800,10000,11000,12000,14000,17000,19000,24000,45000,54000,54000,103769,67226,8800.0,8286.895671006772,2.4706239346414804,54374.06063918024,3.6184795073673257
1680477059,4370,,Aggregated,301.600000,215.000000,8800,11000,11000,12000,14000,17000,19000,24000,45000,54000,54000,104084,67480,8800.0,8297.757444956775,2.4706239346414804,54374.06063918024,3.613504477153069
1680477060,4380,,Aggregated,358.600000,265.200000,8900,11000,11000,12000,14000,17000,19000,23000,45000,54000,54000,104288,67514,8900.0,8301.71268880528,2.4706239346414804,54374.06063918024,3.621921985271556
1680477061,4390,,Aggregated,367.700000,279.400000,8800,11000,11000,12000,14000,17000,19000,23000,45000,54000,54000,104888,67999,8800.0,8298.358303291121,2.4706239346414804,54374.06063918024,3.612214934024865
